0.0 0.0 0.0 1.4709829E11 0.0 0.0 
0.11936727519528922 0.0 0.0 1.470982502442213E11 1.08972E8 0.0 
0.47746906704009967 8.842856399831395E-5 0.0 1.4709813097689645E11 2.1794397054849064E8 0.0 
1.0743052405701388 4.421427895138887E-4 0.0 1.470979321980704E11 3.269158527424634E8 0.0 
1.909875525856707 0.001237999658732987 0.0 1.4709765390783307E11 4.3588758767894816E8 0.0 
2.984179518006644 0.002652855929754301 0.0 1.4709729610631927E11 5.448591164550495E8 0.0 
4.29721667716237 0.004863568027833623 0.0 1.4709685879370883E11 6.538303801679827E8 0.0 
5.848986328502027 0.00804699193662818 0.0 1.470963419702265E11 7.628013199151102E8 0.0 
7.639487662239712 0.012379983089440712 0.0 1.4709574563614197E11 8.717718767939777E8 0.0 
9.668719733625807 0.018039396260463417 0.0 1.470950697917699E11 9.807419919023507E8 0.0 
11.936681462947405 0.025202085456021827 0.0 1.4709431443746988E11 1.08971160633825E9 0.0 
14.44337163552884 0.03404490380581874 0.0 1.4709347957364648E11 1.1986806611999884E9 0.0 
17.188788901732295 0.044744703454178296 0.0 1.470925652007492E11 1.3076490975862074E9 0.0 
20.172931776958528 0.05747833545129029 0.0 1.4709157131927252E11 1.4166168565959122E9 0.0 
23.395798641647673 0.07242264964445483 0.0 1.470904979297558E11 1.5255838793285093E9 0.0 
26.857387741280156 0.08975449456932738 0.0 1.470893450327834E11 1.6345501068838418E9 0.0 
30.557697186377695 0.10965071734116444 0.0 1.4708811262898462E11 1.7435154803622253E9 0.0 
34.4967249525044 0.1322881635460697 0.0 1.4708680071903372E11 1.8524799408644855E9 0.0 
38.674468880267966 0.15784367713224115 0.0 1.4708540930364987E11 1.9614434294919934E9 0.0 
43.09092667532097 0.18649410030121868 0.0 1.4708393838359723E11 2.0704058873467016E9 0.0 
47.74609590836225 0.21841627339913297 0.0 1.4708238795968488E11 2.1793672555311804E9 0.0 
52.6399740151384 0.2537870348079551 0.0 1.4708075803276688E11 2.288327475148655E9 0.0 
57.77255829644535 0.29278322083674746 0.0 1.470790486037422E11 2.39728648730304E9 0.0 
63.14384591813002 0.33558166561291564 0.0 1.4707725967355472E11 2.5062442330989776E9 0.0 
68.75383391109213 0.38235920097346204 0.0 1.4707539124319336E11 2.6152006536418724E9 0.0 
74.60251917128603 0.43329265635624054 0.0 1.4707344331369193E11 2.724155690037928E9 0.0 
80.6898984597227 0.48855885869121257 0.0 1.4707141588612918E11 2.833109283394183E9 0.0 
87.01596840247177 0.5483346322917053 0.0 1.470693089616288E11 2.942061374818548E9 0.0 
93.58072549066372 0.612796798745671 0.0 1.470671225413595E11 3.0510119054198413E9 0.0 
100.3841660804921 0.6821221768069482 0.0 1.470648566265348E11 3.1599608163078246E9 0.0 
107.42628639321588 0.7564875822865255 0.0 1.470625112184132E11 3.2689080485932403E9 0.0 
114.70708251516193 0.8360698279438061 0.0 1.4706008631829825E11 3.3778535433878465E9 0.0 
122.22655039772752 0.9210457233778759 0.0 1.470575819275383E11 3.4867972418044543E9 0.0 
129.98468585738297 1.0115920749187723 0.0 1.470549980475267E11 3.5957390849569635E9 0.0 
137.98148457567441 1.1078856855187562 0.0 1.4705233467970175E11 3.704679013960399E9 0.0 
146.21694209922657 1.2101033546435864 0.0 1.4704959182554663E11 3.813616969930947E9 0.0 
154.6910538397457 1.3184218781637957 0.0 1.470467694865895E11 3.92255289398599E9 0.0 
163.40381507402265 1.433018048245971 0.0 1.4704386766440347E11 4.031486727244146E9 0.0 
172.3552209439359 1.5540686532440335 0.0 1.4704088636060654E11 4.140418410825301E9 0.0 
181.5452664564549 1.6817504775905256 0.0 1.4703782557686166E11 4.2493478858506484E9 0.0 
190.9739464836432 1.8162403016878965 0.0 1.470346853148767E11 4.358275093442723E9 0.0 
200.64125576266207 1.9577149017997935 0.0 1.470314655764045E11 4.467199974725439E9 0.0 
210.5471888957738 2.1063510499423552 0.0 1.470281663632428E11 4.576122470824123E9 0.0 
220.69174035034538 2.262325513775508 0.0 1.4702478767723422E11 4.685042522865556E9 0.0 
231.0749044588523 2.425815056494267 0.0 1.470213295202664E11 4.793960071978003E9 0.0 
241.69667541888217 2.596996436720038 0.0 1.4701779189427182E11 4.902875059291253E9 0.0 
252.55704729313868 2.776046408391925 0.0 1.4701417480122797E11 5.011787425936656E9 0.0 
263.6560140094456 2.96314172065804 0.0 1.4701047824315717E11 5.120697113047155E9 0.0 
274.99356936075077 3.158459117766817 0.0 1.4700670222212674E11 5.229604061757328E9 0.0 
286.5697070051304 3.362175338958329 0.0 1.4700284674024887E11 5.338508213203418E9 0.0 
298.3844204657933 3.574467118355611 0.0 1.4699891179968066E11 5.447409508523374E9 0.0 
310.4377031310852 3.7955111848559837 0.0 1.4699489740262418E11 5.556307888856885E9 0.0 
322.7295482544932 4.025484262022384 0.0 1.469908035513264E11 5.665203295345417E9 0.0 
335.2599489546504 4.264563067974698 0.0 1.4698663024807913E11 5.774095669132249E9 0.0 
348.0288982153405 4.512924315281098 0.0 1.469823774952192E11 5.882984951362508E9 0.0 
361.0363888855027 4.770744710849387 0.0 1.469780452951283E11 5.991871083183207E9 0.0 
374.2824136792362 5.0382009558183425 0.0 1.46973633650233E11 6.100754005743279E9 0.0 
387.76696517580547 5.315469745449068 0.0 1.4696914256300482E11 6.209633660193619E9 0.0 
401.4900358196452 5.60272776901635 0.0 1.4696457203596017E11 6.318509987687109E9 0.0 
415.4516179203654 5.900151709700017 0.0 1.469599220716604E11 6.427382929378666E9 0.0 
